red,node,node_id,node_type,label,grado,grado_ponderado,intermediacion,armonica,pagerank,componente,componente_tamano,comentarios,videos_comentados,canales_distintos,categorias_distintas,consultas_distintas,comentarios_por_video,diversidad_canales,entropia_participacion,es_recurrente
proyeccion_autores,author::UCjSKM9j0Q7HLDr1hD6D-TUw,UCjSKM9j0Q7HLDr1hD6D-TUw,author,@josehidalgo4875,127,127.0,0.0,0.5699899295065458,0.003268711512314818,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCjmPuazZJzscrwvk0QR9RVw,UCjmPuazZJzscrwvk0QR9RVw,author,@mynorrodas8591,127,127.0,0.0,0.5699899295065458,0.003268711512314818,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCkd9W714-947dEE6ZOEBATA,UCkd9W714-947dEE6ZOEBATA,author,@ARGELIATELON,127,127.0,0.0,0.5699899295065458,0.003268711512314818,1,276,2,1,1,1,1,2.0,1.0,0.0,False
proyeccion_autores,author::UCl0ekS9Tt0jJGtOEM18S63w,UCl0ekS9Tt0jJGtOEM18S63w,author,@monkchapin,127,127.0,0.0,0.5699899295065458,0.003268711512314818,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCljDbleJul41G1TzOjOZAVA,UCljDbleJul41G1TzOjOZAVA,author,@hectorcarranza3777,127,127.0,0.0,0.5699899295065458,0.003268711512314818,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCmjppp6ujz3SAnULvP3sZMw,UCmjppp6ujz3SAnULvP3sZMw,author,@marcomendez7509,127,127.0,0.0,0.5699899295065458,0.003268711512314818,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCmvOgzmmXbjUthHy-WJ52hQ,UCmvOgzmmXbjUthHy-WJ52hQ,author,@mariorodas593,127,127.0,0.0,0.5699899295065458,0.003268711512314818,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCp4iw5_5SmV9VGTFSNVGOmQ,UCp4iw5_5SmV9VGTFSNVGOmQ,author,@CARLOSSTREMS51,127,127.0,0.0,0.5699899295065458,0.003268711512314818,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCpIdtvoFHVLGASGB5ySqIEA,UCpIdtvoFHVLGASGB5ySqIEA,author,@VidalVillatoro-p4w,127,127.0,0.0,0.5699899295065458,0.003268711512314818,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCpl8rF8uv_8uui-QRvuJaRA,UCpl8rF8uv_8uui-QRvuJaRA,author,@SergioGarcia-z9c,127,127.0,0.0,0.5699899295065458,0.003268711512314818,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCplrIQtaPj6au60_f2-mOYw,UCplrIQtaPj6au60_f2-mOYw,author,@romeolopezherrarte799,127,127.0,0.0,0.5699899295065458,0.003268711512314818,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCr1emrogPKkKTs_WTtx71xg,UCr1emrogPKkKTs_WTtx71xg,author,@domingopeneleu6457,127,127.0,0.0,0.5699899295065458,0.003268711512314818,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCrJn_rbo_ENAdeqneS-RmRw,UCrJn_rbo_ENAdeqneS-RmRw,author,@josecarrera9623,127,127.0,0.0,0.5699899295065458,0.003268711512314818,1,276,2,1,1,1,1,2.0,1.0,0.0,False
proyeccion_autores,author::UCsJJAvrVGupdmhOqgtDp8dg,UCsJJAvrVGupdmhOqgtDp8dg,author,@nestorlorenzana1168,127,127.0,0.0,0.5699899295065458,0.003268711512314818,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCsSXdJct-nsS8DsABoEsaYA,UCsSXdJct-nsS8DsABoEsaYA,author,@IvánPérez-j4j,127,127.0,0.0,0.5699899295065458,0.003268711512314818,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCsjs5Hp_r86x1xbK6FAeqaA,UCsjs5Hp_r86x1xbK6FAeqaA,author,@alvaroesquivel563,127,127.0,0.0,0.5699899295065458,0.003268711512314818,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCtNfIBnc5S5DbbQj_yxgJTw,UCtNfIBnc5S5DbbQj_yxgJTw,author,@JosueRamirez-ey3ih,127,127.0,0.0,0.5699899295065458,0.003268711512314818,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCtUR3_CAiE7fCoZHM6cMfyQ,UCtUR3_CAiE7fCoZHM6cMfyQ,author,@mdelcid01,127,127.0,0.0,0.5699899295065458,0.003268711512314818,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCueV9cTyTDwgQSec1x2dYgA,UCueV9cTyTDwgQSec1x2dYgA,author,@fredydomingo7062,127,127.0,0.0,0.5699899295065458,0.003268711512314818,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCujPF2nBgsTD62nWE3lcpIg,UCujPF2nBgsTD62nWE3lcpIg,author,@victorarturoruanobautista7588,127,127.0,0.0,0.5699899295065458,0.003268711512314818,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCut6b9S98nv84cVX89PmKzA,UCut6b9S98nv84cVX89PmKzA,author,@yeniferaguirre4498,127,127.0,0.0,0.5699899295065458,0.003268711512314818,1,276,2,1,1,1,1,2.0,1.0,0.0,False
proyeccion_autores,author::UCvApqeCbLod-wejtT4CcVuA,UCvApqeCbLod-wejtT4CcVuA,author,@davidgaher9550,127,127.0,0.0,0.5699899295065458,0.003268711512314818,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCwO2SXr0ggzwg6QWWrr01nQ,UCwO2SXr0ggzwg6QWWrr01nQ,author,@ricardofigueroa5720,127,127.0,0.0,0.5699899295065458,0.003268711512314818,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCwW2OFy95P7ZBkOPxWkpvYg,UCwW2OFy95P7ZBkOPxWkpvYg,author,@TeresaLucero-b5o,127,127.0,0.0,0.5699899295065458,0.003268711512314818,1,276,2,1,1,1,1,2.0,1.0,0.0,False
proyeccion_autores,author::UCwha8rxULYMVtNwZWeSkE1A,UCwha8rxULYMVtNwZWeSkE1A,author,@mariasamo8637,127,127.0,0.0,0.5699899295065458,0.003268711512314818,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCxff05WuyvwELNITi7bj7UA,UCxff05WuyvwELNITi7bj7UA,author,@markoherrera,127,127.0,0.0,0.5699899295065458,0.003268711512314818,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCySYJU5kUh7X8gVt9la2ISA,UCySYJU5kUh7X8gVt9la2ISA,author,@dantesarti4351,127,127.0,0.0,0.5699899295065458,0.003268711512314818,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCz3gu01bmjNv0DpRq-K3XYg,UCz3gu01bmjNv0DpRq-K3XYg,author,@eusebiovasquez4385,127,127.0,0.0,0.5699899295065458,0.003268711512314818,1,276,2,1,1,1,1,2.0,1.0,0.0,False
proyeccion_autores,author::UCzSfZlOVxBSs5ObD25ywxDQ,UCzSfZlOVxBSs5ObD25ywxDQ,author,@GilmarMaldonado-q9m,127,127.0,0.0,0.5699899295065458,0.003268711512314818,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCzoL2l5H5eVlorWGH8AZfAg,UCzoL2l5H5eVlorWGH8AZfAg,author,@jor77cas,127,127.0,0.0,0.5699899295065458,0.003268711512314818,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UC-fiZBS5Gp1eCJd9ucgWnCg,UC-fiZBS5Gp1eCJd9ucgWnCg,author,@Tommii.10,48,48.0,0.0,0.4319738167170191,0.002898162641229915,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UC1DpqK6vaPEkBOMNvypsKYg,UC1DpqK6vaPEkBOMNvypsKYg,author,@HectorCarranza-u4j4o,48,48.0,0.0,0.4319738167170191,0.002898162641229915,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UC32oozucwCF3q8d4m8fyOUg,UC32oozucwCF3q8d4m8fyOUg,author,@RauldejesusOlivagonzalez,48,48.0,0.0,0.4319738167170191,0.002898162641229915,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UC3UVO7pTbeYvZ3ILEyRDskQ,UC3UVO7pTbeYvZ3ILEyRDskQ,author,@rosaelenaargueta79,48,48.0,0.0,0.4319738167170191,0.002898162641229915,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UC4Avya4kmR4Q0FrfFdBozSQ,UC4Avya4kmR4Q0FrfFdBozSQ,author,@davidlima1348,48,48.0,0.0,0.4319738167170191,0.002898162641229915,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UC5hvEnRUzI4Kfvwnyi4QxqQ,UC5hvEnRUzI4Kfvwnyi4QxqQ,author,@leonelsantizo5281,48,48.0,0.0,0.4319738167170191,0.002898162641229915,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UC6Uj1FT5JjDSF8vudvDxPAA,UC6Uj1FT5JjDSF8vudvDxPAA,author,@alfredoortega9264,48,48.0,0.0,0.4319738167170191,0.002898162641229915,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UC7dadZG7kkGYnsNu6td0FbA,UC7dadZG7kkGYnsNu6td0FbA,author,@lesolorzano,48,48.0,0.0,0.4319738167170191,0.002898162641229915,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UC816IGbFCZinfYS1LRDaaHg,UC816IGbFCZinfYS1LRDaaHg,author,@ingenieroar,48,48.0,0.0,0.4319738167170191,0.002898162641229915,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UC95PSMouTx2N5CbSq0hIyrQ,UC95PSMouTx2N5CbSq0hIyrQ,author,@lisss1908,48,48.0,0.0,0.4319738167170191,0.002898162641229915,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCAKuKvcbfnBD3kF5njNu-IA,UCAKuKvcbfnBD3kF5njNu-IA,author,@melvinlopez7096,48,48.0,0.0,0.4319738167170191,0.002898162641229915,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCCBYcToQ2dwkd6TJh0FSyDg,UCCBYcToQ2dwkd6TJh0FSyDg,author,@lidiarodriguez3493,48,48.0,0.0,0.4319738167170191,0.002898162641229915,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCDrmf9y9nLgFY5wnA2hTuGA,UCDrmf9y9nLgFY5wnA2hTuGA,author,@laboratorio5528,48,48.0,0.0,0.4319738167170191,0.002898162641229915,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCGGHbtfbbe0o68etrOf0qxw,UCGGHbtfbbe0o68etrOf0qxw,author,@karensussetteleonvargas9794,48,48.0,0.0,0.4319738167170191,0.002898162641229915,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCHbwIx9pmQuf7i-4_xO2EpA,UCHbwIx9pmQuf7i-4_xO2EpA,author,@caminoseternos752,48,48.0,0.0,0.4319738167170191,0.002898162641229915,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCNpt5CQlTzNjlAKY6CJtClQ,UCNpt5CQlTzNjlAKY6CJtClQ,author,@eustaquiogomez9975,48,48.0,0.0,0.4319738167170191,0.002898162641229915,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCOcUI5XkTYNMSFhZNMIPpGg,UCOcUI5XkTYNMSFhZNMIPpGg,author,@hendersonlopez3864,48,48.0,0.0,0.4319738167170191,0.002898162641229915,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCQqlPPUGqAfWjd-FSh_qn7Q,UCQqlPPUGqAfWjd-FSh_qn7Q,author,@estuardoargueta137,48,48.0,0.0,0.4319738167170191,0.002898162641229915,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCQyOePccUP-fIJYzchAgZYw,UCQyOePccUP-fIJYzchAgZYw,author,@aguilar4254,48,48.0,0.0,0.4319738167170191,0.002898162641229915,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCRAquv8el-tQ30bN7MlmySQ,UCRAquv8el-tQ30bN7MlmySQ,author,@iamjimalesssa,48,48.0,0.0,0.4319738167170191,0.002898162641229915,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCRvPToDkkumha7WJAfCDk1A,UCRvPToDkkumha7WJAfCDk1A,author,@ligiaguerra3057,48,48.0,0.0,0.4319738167170191,0.002898162641229915,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCUoYsrx1oZnCZ0usbBJn4fA,UCUoYsrx1oZnCZ0usbBJn4fA,author,@AnaDiaz-re9sq,48,48.0,0.0,0.4319738167170191,0.002898162641229915,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCV0lM03g5fg5pbPj97-sAtA,UCV0lM03g5fg5pbPj97-sAtA,author,@genarodelgado3929,48,48.0,0.0,0.4319738167170191,0.002898162641229915,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCW-JC6lebVmf2P1dmY_L94g,UCW-JC6lebVmf2P1dmY_L94g,author,@dinoraoroxon5771,48,48.0,0.0,0.4319738167170191,0.002898162641229915,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCW80DaMjQlEUibC98Cot-Dg,UCW80DaMjQlEUibC98Cot-Dg,author,@rogeraldana4289,48,48.0,0.0,0.4319738167170191,0.002898162641229915,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCWoAVGVqCn4xtINCMOTM4jg,UCWoAVGVqCn4xtINCMOTM4jg,author,@OmarMartinez-vv8re,48,48.0,0.0,0.4319738167170191,0.002898162641229915,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCZeIIQrGAedW8tCbKWmGY-A,UCZeIIQrGAedW8tCbKWmGY-A,author,@mariocordon8873,48,48.0,0.0,0.4319738167170191,0.002898162641229915,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UC_LYoGs5C3mbZKZuKuqYCvw,UC_LYoGs5C3mbZKZuKuqYCvw,author,@javiercifuentesarchila6041,48,48.0,0.0,0.4319738167170191,0.002898162641229915,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCaKAjTW9MVub_clgr4DRYjQ,UCaKAjTW9MVub_clgr4DRYjQ,author,@josecastillo4390,48,48.0,0.0,0.4319738167170191,0.002898162641229915,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCe8JZoYkX5oKUZyivHYdXhw,UCe8JZoYkX5oKUZyivHYdXhw,author,@FernandoGarcia-jg1fj,48,48.0,0.0,0.4319738167170191,0.002898162641229915,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCeDNEtI8_a42bZ47wJiJMwQ,UCeDNEtI8_a42bZ47wJiJMwQ,author,@EdgarcalderonCalderong,48,48.0,0.0,0.4319738167170191,0.002898162641229915,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCgJNFj5dnxXpcMvmuhZDPxA,UCgJNFj5dnxXpcMvmuhZDPxA,author,@NataliaRodriguez-rx5mr,48,48.0,0.0,0.4319738167170191,0.002898162641229915,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCgQw_Sbq3ugruDUKsq1e0-A,UCgQw_Sbq3ugruDUKsq1e0-A,author,@marlenareano-h4t,48,48.0,0.0,0.4319738167170191,0.002898162641229915,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCiC-Jn7wdgyQV4_Urk0DkWQ,UCiC-Jn7wdgyQV4_Urk0DkWQ,author,@pedroros6358,48,48.0,0.0,0.4319738167170191,0.002898162641229915,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCkVtmkK07b2zaVVNssX4lOg,UCkVtmkK07b2zaVVNssX4lOg,author,@HectorElias-u2l,48,48.0,0.0,0.4319738167170191,0.002898162641229915,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCkbsS_3D-pvg1iHOld9uvIg,UCkbsS_3D-pvg1iHOld9uvIg,author,@gonzalo6075,48,48.0,0.0,0.4319738167170191,0.002898162641229915,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UClhMWQ7XKWywYvbRnuf8QsA,UClhMWQ7XKWywYvbRnuf8QsA,author,@EcPerez-zz9oh,48,48.0,0.0,0.4319738167170191,0.002898162641229915,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UClqA491Xa5fQcXcJJa-vTWw,UClqA491Xa5fQcXcJJa-vTWw,author,@AndresLemus-k2d,48,48.0,0.0,0.4319738167170191,0.002898162641229915,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UColMq7LmaoY3MT6aIDGrGvA,UColMq7LmaoY3MT6aIDGrGvA,author,@quijotachapina1,48,48.0,0.0,0.4319738167170191,0.002898162641229915,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCpe5jW3MIqkgTJ-PgkzvM6Q,UCpe5jW3MIqkgTJ-PgkzvM6Q,author,@carloslam5333,48,48.0,0.0,0.4319738167170191,0.002898162641229915,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCqCrvuoJpC-aVb0f4logQRQ,UCqCrvuoJpC-aVb0f4logQRQ,author,@Lyrics_GT,48,48.0,0.0,0.4319738167170191,0.002898162641229915,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCsGoJEvb-cFPZ2rWoJcXzEQ,UCsGoJEvb-cFPZ2rWoJcXzEQ,author,@sergiohinestroza9709,48,48.0,0.0,0.4319738167170191,0.002898162641229915,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCu8_3-Wg-YzNyvHYQDEscfw,UCu8_3-Wg-YzNyvHYQDEscfw,author,@RolandoCastroPérez-d7y,48,48.0,0.0,0.4319738167170191,0.002898162641229915,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCuXmOjxC-htcprLgeVXz6Tg,UCuXmOjxC-htcprLgeVXz6Tg,author,@jorgeaguilar-bq3uj,48,48.0,0.0,0.4319738167170191,0.002898162641229915,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCwgCc9Jd_gG-uLE_SY-FfPg,UCwgCc9Jd_gG-uLE_SY-FfPg,author,@armindapenados2841,48,48.0,0.0,0.4319738167170191,0.002898162641229915,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCwjUvRseNtJoItylIyIez7Q,UCwjUvRseNtJoItylIyIez7Q,author,@Silviazea,48,48.0,0.0,0.4319738167170191,0.002898162641229915,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UC-HeUTT6_g-VoiWds2a4H-w,UC-HeUTT6_g-VoiWds2a4H-w,author,@JorgeMunoz-gd9et,31,31.0,0.0,0.32880161127895263,0.0031737991501789077,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UC-Iul5tDYH_oiAMXQH-KaaQ,UC-Iul5tDYH_oiAMXQH-KaaQ,author,@AlbertoMancilla-p9h,31,31.0,0.0,0.32880161127895263,0.0031737991501789077,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UC0HvfEWozTHbwl_iEmJNvVA,UC0HvfEWozTHbwl_iEmJNvVA,author,@OttoPalencia-b7r,31,31.0,0.0,0.32880161127895263,0.0031737991501789077,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UC14qlobYKqD-DO0j6b75lcA,UC14qlobYKqD-DO0j6b75lcA,author,@megavision4488,31,31.0,0.0,0.32880161127895263,0.0031737991501789077,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UC1NiEdJ7gk6FlDexIalWnGg,UC1NiEdJ7gk6FlDexIalWnGg,author,@BorisTebalán,31,31.0,0.0,0.32880161127895263,0.0031737991501789077,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UC3YpzAr7pcdKC7BVFEpYzog,UC3YpzAr7pcdKC7BVFEpYzog,author,@carmenfigueroa1232,31,31.0,0.0,0.32880161127895263,0.0031737991501789077,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UC63tFvbQ_hJhGDi2nbjssjw,UC63tFvbQ_hJhGDi2nbjssjw,author,@AbigailRodas-w2r,31,31.0,0.0,0.32880161127895263,0.0031737991501789077,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCEHXl4VvvVpq-_4xC5tsbhg,UCEHXl4VvvVpq-_4xC5tsbhg,author,@anibalg47,31,31.0,0.0,0.32880161127895263,0.0031737991501789077,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCFybmWapGvBKcQod7cPPH9w,UCFybmWapGvBKcQod7cPPH9w,author,@vitalianochavez8382,31,31.0,0.0,0.32880161127895263,0.0031737991501789077,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCRfkkatKrNtAARnXMMYBGlA,UCRfkkatKrNtAARnXMMYBGlA,author,@BernerSoza-mg3vx,31,31.0,0.0,0.32880161127895263,0.0031737991501789077,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCV3fr-YOixFKCZBbJP1-X4w,UCV3fr-YOixFKCZBbJP1-X4w,author,@albertoshernandez5251,31,31.0,0.0,0.32880161127895263,0.0031737991501789077,1,276,5,1,1,1,1,5.0,1.0,0.0,False
proyeccion_autores,author::UCWaRixDdpgllTBf4V0jPnKQ,UCWaRixDdpgllTBf4V0jPnKQ,author,@hectormaaz5523,31,31.0,0.0,0.32880161127895263,0.0031737991501789077,1,276,2,1,1,1,1,2.0,1.0,0.0,False
proyeccion_autores,author::UCWvntqPQx99k_Z_skWKqNSA,UCWvntqPQx99k_Z_skWKqNSA,author,@AntonioChiyal-x5s,31,31.0,0.0,0.32880161127895263,0.0031737991501789077,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCZFQwqh90apuL8eFhvRBkUg,UCZFQwqh90apuL8eFhvRBkUg,author,@luisricardo9671,31,31.0,0.0,0.32880161127895263,0.0031737991501789077,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCa36MjQLoPAmgJo-R3G8WQA,UCa36MjQLoPAmgJo-R3G8WQA,author,@elsasalguero6914,31,31.0,0.0,0.32880161127895263,0.0031737991501789077,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCaT4saRcyqCLE657Rq2hhZQ,UCaT4saRcyqCLE657Rq2hhZQ,author,@elmilenial4064,31,31.0,0.0,0.32880161127895263,0.0031737991501789077,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCeQk-WfEA-cJRq4EKeE7TOw,UCeQk-WfEA-cJRq4EKeE7TOw,author,@franciscojuarez9223,31,31.0,0.0,0.32880161127895263,0.0031737991501789077,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCfo_yUPzy1f1POwwZxhZ06Q,UCfo_yUPzy1f1POwwZxhZ06Q,author,@lara11roberto,31,31.0,0.0,0.32880161127895263,0.0031737991501789077,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCgGqw4aqMdMVSGkKiMgrJRQ,UCgGqw4aqMdMVSGkKiMgrJRQ,author,@pattyfigueroa5609,31,31.0,0.0,0.32880161127895263,0.0031737991501789077,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCheEJ5GZuIvV0fj-nXyVwXw,UCheEJ5GZuIvV0fj-nXyVwXw,author,@rosaoliva9389,31,31.0,0.0,0.32880161127895263,0.0031737991501789077,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UChyps3dqY-VY1_wLeq-2lhw,UChyps3dqY-VY1_wLeq-2lhw,author,@maydamorales4395,31,31.0,0.0,0.32880161127895263,0.0031737991501789077,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCiOZX__1gahg1ypIj0_XG_w,UCiOZX__1gahg1ypIj0_XG_w,author,@mariogonzalezorellana8956,31,31.0,0.0,0.32880161127895263,0.0031737991501789077,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCoGdCoJg2Lh0OX_jv6cG16g,UCoGdCoJg2Lh0OX_jv6cG16g,author,@Israel-u5i7i,31,31.0,0.0,0.32880161127895263,0.0031737991501789077,1,276,2,1,1,1,1,2.0,1.0,0.0,False
proyeccion_autores,author::UCp29O_C7cchZV8IxV7Crdag,UCp29O_C7cchZV8IxV7Crdag,author,@robertoescobar5507,31,31.0,0.0,0.32880161127895263,0.0031737991501789077,1,276,2,1,1,1,1,2.0,1.0,0.0,False
proyeccion_autores,author::UCql1n3Ey6ULMSOACjMe-fxQ,UCql1n3Ey6ULMSOACjMe-fxQ,author,@RolandoGonzalez-o7g,31,31.0,0.0,0.32880161127895263,0.0031737991501789077,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCtCtts20bW6F9CSohau51Iw,UCtCtts20bW6F9CSohau51Iw,author,@carlosgranados9875,31,31.0,0.0,0.32880161127895263,0.0031737991501789077,1,276,2,1,1,1,1,2.0,1.0,0.0,False
proyeccion_autores,author::UCtsxPYw8VUsH_FfnKg-0lmw,UCtsxPYw8VUsH_FfnKg-0lmw,author,@AlejandroPérez-b6r,31,31.0,0.0,0.32880161127895263,0.0031737991501789077,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCvDwJBBY1mHK70aTEYl6rsA,UCvDwJBBY1mHK70aTEYl6rsA,author,@cristianescobedo8296,31,31.0,0.0,0.32880161127895263,0.0031737991501789077,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCwxoKK59nGCeBqB2sXfDBIw,UCwxoKK59nGCeBqB2sXfDBIw,author,@vic-bonivideos,31,31.0,0.0,0.32880161127895263,0.0031737991501789077,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCyJhqmMbsvjpoarBBStA2kg,UCyJhqmMbsvjpoarBBStA2kg,author,@Murmullodelbarrio,31,31.0,0.0,0.32880161127895263,0.0031737991501789077,1,276,6,1,1,1,1,6.0,1.0,0.0,False
proyeccion_autores,author::UC0RpuMwkDKJYqgKHtsJRuWQ,UC0RpuMwkDKJYqgKHtsJRuWQ,author,@sabinamarinaguerra3248,24,24.0,0.0,0.07250755287009064,0.00304321363359708,2,25,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UC0aEyakBPqcBkVJiErfSupQ,UC0aEyakBPqcBkVJiErfSupQ,author,@jhonymanuel9891,24,24.0,0.0,0.07250755287009064,0.00304321363359708,2,25,1,1,1,1,1,1.0,1.0,0.0,False
