red,node,node_type,degree,weighted_degree
proyeccion_videos,video::jSw-nFh94qQ,video,0,0
proyeccion_videos,video::kaZgtwqwLrI,video,0,0
proyeccion_videos,video::kjwvEESqSHA,video,0,0
proyeccion_videos,video::l-mH80ygqFY,video,0,0
proyeccion_videos,video::lAsODhYGcTE,video,0,0
proyeccion_videos,video::lNuxq8OKCpc,video,0,0
proyeccion_videos,video::lYyGqHAL5nM,video,0,0
proyeccion_videos,video::lj983NWyAQY,video,0,0
proyeccion_videos,video::lkdwGwrJKeM,video,0,0
proyeccion_videos,video::mCoOL2p0il4,video,0,0
proyeccion_videos,video::mPtR2HskBTE,video,0,0
proyeccion_videos,video::mQH6bhmp_LY,video,0,0
proyeccion_videos,video::n31eyGuRKqo,video,0,0
proyeccion_videos,video::n4xHxJPNr78,video,0,0
proyeccion_videos,video::nKJhNH86HGE,video,0,0
proyeccion_videos,video::nPbC8-Ebat4,video,0,0
proyeccion_videos,video::ncOU7iZR5jY,video,0,0
proyeccion_videos,video::nhhXiHI4rrw,video,0,0
proyeccion_videos,video::nv6wMdQ997Q,video,0,0
proyeccion_videos,video::pNInRBsPbHE,video,0,0
proyeccion_videos,video::qFsSnnRdJBg,video,0,0
proyeccion_videos,video::qrdEegnTnaY,video,0,0
proyeccion_videos,video::rNpBtQXUMbE,video,0,0
proyeccion_videos,video::rQEb4el3Lok,video,0,0
proyeccion_videos,video::rSQKmOX1Tfc,video,0,0
proyeccion_videos,video::rjFut_yJcr8,video,0,0
proyeccion_videos,video::s0eco-BofOs,video,0,0
proyeccion_videos,video::sAPrXzrdstM,video,0,0
proyeccion_videos,video::soZMwC0Cj18,video,0,0
proyeccion_videos,video::tEfZlrP4L5I,video,0,0
proyeccion_videos,video::tK__qZZ-H5w,video,0,0
proyeccion_videos,video::tXLhWHWGaao,video,0,0
proyeccion_videos,video::tb6LaOWGAIo,video,0,0
proyeccion_videos,video::tcAQGuuo_Uc,video,0,0
proyeccion_videos,video::tg2QuZFdn4c,video,0,0
proyeccion_videos,video::tmvTbeQNCTI,video,0,0
proyeccion_videos,video::tqcZFVSXARQ,video,0,0
proyeccion_videos,video::vA6p51f14J4,video,0,0
proyeccion_videos,video::vCtk_0NzB3s,video,0,0
proyeccion_videos,video::vDVXM8ODuzM,video,0,0
proyeccion_videos,video::vNUiF-stTdo,video,0,0
proyeccion_videos,video::vp9MPfDG6AE,video,0,0
proyeccion_videos,video::vqcF9RFMOLQ,video,0,0
proyeccion_videos,video::w57G_5jsqtU,video,0,0
proyeccion_videos,video::wS6yC3yOAeA,video,0,0
proyeccion_videos,video::wVncmfsugww,video,0,0
proyeccion_videos,video::wYZPaJdVuhE,video,0,0
proyeccion_videos,video::wm1f52Mvzag,video,0,0
proyeccion_videos,video::wpYwX-bGoz0,video,0,0
proyeccion_videos,video::x9TPnjUeuoo,video,0,0
proyeccion_videos,video::xEcC_aMDhAk,video,0,0
proyeccion_videos,video::xQgP0n8hVSI,video,0,0
proyeccion_videos,video::x_CB0ZRLQTA,video,0,0
proyeccion_videos,video::y8XMbMxMF8E,video,0,0
proyeccion_videos,video::yCmBtmOm6nw,video,0,0
proyeccion_videos,video::zfJlUXRSaCU,video,0,0
proyeccion_videos,video::zweosulrwA8,video,0,0
proyeccion_videos,video::zyA0BpEYcQU,video,0,0
