red,node,node_id,node_type,label,grado,grado_ponderado,intermediacion,armonica,pagerank,componente,componente_tamano,channel_name,category,comentarios,autores_unicos,autores_compartidos,proporcion_audiencia_compartida,videos_conectados,canales_conectados,categorias_conectadas,view_count
proyeccion_videos,video::3bU7I_ZpXUk,3bU7I_ZpXUk,video,Congreso inicia proceso para nombrar a nuevo Fiscal General en Guatemala y suceder a Consuelo Porras,0,0.0,0.0,0.0,0.0028620758795720952,25,1,PrensaLibreOficial,News & Politics,0,0,0,0.0,0,0,0,7465
proyeccion_videos,video::3onMfRym3OU,3onMfRym3OU,video,PRIMER PUENTE DONDE ARRIBA VA EL TRÁFICO Y ABAJO UN TREN EN GUATEMALA Y AMÉRICA LATINA.,0,0.0,0.0,0.0,0.0028620758795720952,26,1,Cronos Time GT,Education,0,0,0,0.0,0,0,0,4484
proyeccion_videos,video::45xQLtMlPdo,45xQLtMlPdo,video,"PRESIDENTE DE GUATEMALA, BERNARDO ARÉVALO SE REFIERE AL “DÍA INTERNACIONAL DE LA LIBERTAD DE PRENSA”",0,0.0,0.0,0.0,0.0028620758795720952,27,1,IDocumenta,People & Blogs,0,0,0,0.0,0,0,0,8
proyeccion_videos,video::4DD1nlxWk2s,4DD1nlxWk2s,video,Fuertes LLUVIAS en el JABALI; a si luce una Tarde de Tormenta 😱,0,0.0,0.0,0.0,0.0028620758795720952,28,1,VIVA GUATEMALA,Entertainment,0,0,0,0.0,0,0,0,27111
proyeccion_videos,video::4FUed7cIhPU,4FUed7cIhPU,video,El Sistema CONRED y el Gobierno de Guatemala trabajan unidos para atender emergencias.,0,0.0,0.0,0.0,0.0028620758795720952,29,1,Conred,Education,0,0,0,0.0,0,0,0,47
proyeccion_videos,video::4H6w9FQAcS8,4H6w9FQAcS8,video,"Avances en temas de economía, precios de los combustibles y otros temas de interés nacional.",0,0.0,0.0,0.0,0.0028620758795720952,30,1,Gobierno de la República de Guatemala,Entertainment,0,0,0,0.0,0,0,0,1489
proyeccion_videos,video::5DRG-WGTq1k,5DRG-WGTq1k,video,El Sistema CONRED continúa activo y trabajando de manera coordinada #VolcánDeFuego.,0,0.0,0.0,0.0,0.0028620758795720952,31,1,Conred,Education,0,0,0,0.0,0,0,0,68
proyeccion_videos,video::5MFnG5B7ric,5MFnG5B7ric,video,Municipalidad de Guatemala   09/07/2025,0,0.0,0.0,0.0,0.0028620758795720952,32,1,Concejales de Oposición - Muni Guate,People & Blogs,0,0,0,0.0,0,0,0,107
proyeccion_videos,video::5OhxjDvuYbQ,5OhxjDvuYbQ,video,"Operativos PMT ""Cero Tolerancia"" para fin de año",0,0.0,0.0,0.0,0.0028620758795720952,33,1,Municipalidad de Guatemala,News & Politics,0,0,0,0.0,0,0,0,494
proyeccion_videos,video::5UNxNfcSzG4,5UNxNfcSzG4,video,Distinción del Cambio de la Rosa de la Paz a Pedro Castro López del INACOP,0,0.0,0.0,0.0,0.0028620758795720952,34,1,Gobierno de la República de Guatemala,Entertainment,0,0,0,0.0,0,0,0,741
proyeccion_videos,video::5Y7fntl6Rc8,5Y7fntl6Rc8,video,Cómo llegar a TIKAL desde Ciudad de GUATEMALA en autobús o en Avión | transporte a PETÉN,0,0.0,0.0,0.0,0.0028620758795720952,35,1,De viaje con Migue,Travel & Events,0,0,0,0.0,0,0,0,11061
proyeccion_videos,video::5nw9G1vwnYY,5nw9G1vwnYY,video,Actriz guatemalteca caracteriza a Consuelo Porras frente al MP por salida del cargo,0,0.0,0.0,0.0,0.0028620758795720952,36,1,PrensaLibreOficial,News & Politics,0,0,0,0.0,0,0,0,40327
